timestamp,EVCS_1_occupancy,EVCS_1_volume_kwh,EVCS_1_duration_min,EVCS_1_e_price,EVCS_1_s_price,EVCS_1_renewable_kw,EVCS_1_ess_soc,EVCS_2_occupancy,EVCS_2_volume_kwh,EVCS_2_duration_min,EVCS_2_e_price,EVCS_2_s_price,EVCS_2_renewable_kw,EVCS_2_ess_soc,EVCS_3_occupancy,EVCS_3_volume_kwh,EVCS_3_duration_min,EVCS_3_e_price,EVCS_3_s_price,EVCS_3_renewable_kw,EVCS_3_ess_soc,EVCS_4_occupancy,EVCS_4_volume_kwh,EVCS_4_duration_min,EVCS_4_e_price,EVCS_4_s_price,EVCS_4_renewable_kw,EVCS_4_ess_soc,EVCS_5_occupancy,EVCS_5_volume_kwh,EVCS_5_duration_min,EVCS_5_e_price,EVCS_5_s_price,EVCS_5_renewable_kw,EVCS_5_ess_soc,EVCS_6_occupancy,EVCS_6_volume_kwh,EVCS_6_duration_min,EVCS_6_e_price,EVCS_6_s_price,EVCS_6_renewable_kw,EVCS_6_ess_soc,EVCS_7_occupancy,EVCS_7_volume_kwh,EVCS_7_duration_min,EVCS_7_e_price,EVCS_7_s_price,EVCS_7_renewable_kw,EVCS_7_ess_soc,EVCS_8_occupancy,EVCS_8_volume_kwh,EVCS_8_duration_min,EVCS_8_e_price,EVCS_8_s_price,EVCS_8_renewable_kw,EVCS_8_ess_soc,EVCS_9_occupancy,EVCS_9_volume_kwh,EVCS_9_duration_min,EVCS_9_e_price,EVCS_9_s_price,EVCS_9_renewable_kw,EVCS_9_ess_soc
2024-01-13 16:00:00,118.0,4475.136,19.2557,0.32,0.15,495.7362,0.0,116.0,3939.2117,15.7183,0.32,0.2,660.9817,0.0,53.0,2091.0208,25.8077,0.32,0.18,660.9817,0.0,53.0,2438.3647,36.5831,0.32,0.22,716.0635,0.0,58.0,2550.2349,25.903,0.32,0.19,771.1452,0.0,86.0,3796.129,39.6034,0.32,0.16,550.818,0.0,59.0,2704.505,34.0468,0.32,0.21,826.2271,0.0,61.0,2115.8582,14.7623,0.32,0.17,440.6544,0.0,40.0,1555.8215,23.3762,0.32,0.14,495.7362,0.0
2024-01-13 17:00:00,114.0,4166.058,19.6658,0.32,0.15,358.0318,0.0,111.0,3653.7808,15.1361,0.32,0.2,477.3756,0.0,47.0,1835.5417,26.9936,0.32,0.18,477.3756,0.0,52.0,2227.8186,36.504,0.32,0.22,517.157,0.0,63.0,2763.667,27.716,0.32,0.19,556.9383,0.0,79.0,3562.6667,39.9376,0.32,0.16,397.813,0.0,59.0,2485.1995,33.2752,0.32,0.21,596.7196,0.0,55.0,2015.7043,15.6444,0.32,0.17,318.2504,0.0,50.0,1926.402,25.0328,0.32,0.14,358.0318,0.0
2024-01-13 18:00:00,97.0,3480.2373,19.855,0.18,0.15,244.9691,0.0,82.0,2661.192,13.6658,0.18,0.2,326.6254,0.0,41.0,1610.3265,25.0549,0.18,0.18,326.6254,0.0,45.0,2102.447,33.9444,0.18,0.22,353.8442,0.0,64.0,2819.7795,26.0361,0.18,0.19,381.063,0.0,70.0,3126.4673,38.7792,0.18,0.16,272.1879,0.0,46.0,2080.947,37.7917,0.18,0.21,408.2818,0.0,67.0,2247.3599,14.6296,0.18,0.17,217.7503,0.0,47.0,1802.1309,22.1279,0.18,0.14,244.9691,0.0
2024-01-13 19:00:00,83.0,3054.6208,17.3548,0.18,0.15,159.2299,0.0,89.0,2870.5679,14.7491,0.18,0.2,212.3066,0.0,39.0,1631.0582,24.2539,0.18,0.18,212.3066,0.0,40.0,1701.2402,38.0574,0.18,0.22,229.9988,0.0,48.0,2137.5078,27.8717,0.18,0.19,247.691,0.0,63.0,2979.725,37.0154,0.18,0.16,176.9221,0.0,45.0,2040.5507,32.2547,0.18,0.21,265.3832,0.0,44.0,1428.428,13.6012,0.18,0.17,141.5377,0.0,31.0,1335.1543,22.5323,0.18,0.14,159.2299,0.0
2024-01-13 20:00:00,64.0,2384.8757,19.6517,0.18,0.15,98.5709,0.0,63.0,2093.3562,14.5807,0.18,0.2,131.4279,0.0,32.0,1374.0052,22.6988,0.18,0.18,131.4279,0.0,30.0,1417.8335,35.6658,0.18,0.22,142.3802,0.0,44.0,1885.298,28.4436,0.18,0.19,153.3325,0.0,65.0,2911.7522,39.2631,0.18,0.16,109.5232,0.0,37.0,1621.3541,35.3757,0.18,0.21,164.2848,0.0,36.0,1199.7601,14.0829,0.18,0.17,87.6186,0.0,29.0,1239.8315,30.686,0.18,0.14,98.5709,0.0
2024-01-13 21:00:00,50.0,1732.1676,16.6941,0.18,0.15,58.2464,0.0,47.0,1648.0751,16.3726,0.18,0.2,77.6619,0.0,23.0,969.2777,25.8292,0.18,0.18,77.6619,0.0,32.0,1507.8219,38.8103,0.18,0.22,84.1337,0.0,27.0,1257.2161,24.1899,0.18,0.19,90.6056,0.0,48.0,2095.4253,40.1527,0.18,0.16,64.7183,0.0,27.0,1258.4733,39.4604,0.18,0.21,97.0774,0.0,34.0,1112.8359,13.0922,0.18,0.17,51.7746,0.0,21.0,818.2499,23.6295,0.18,0.14,58.2464,0.0
2024-01-13 22:00:00,47.0,1774.6606,19.8916,0.1,0.15,32.9219,0.0,55.0,1732.8036,14.0793,0.1,0.2,43.8959,0.0,16.0,623.8328,32.8758,0.1,0.18,43.8959,0.0,26.0,1113.4247,38.8758,0.1,0.22,47.5539,0.0,32.0,1510.5863,23.4373,0.1,0.19,51.2118,0.0,43.0,1782.5743,39.8807,0.1,0.16,36.5799,0.0,20.0,795.1836,30.4097,0.1,0.21,54.8698,0.0,32.0,1098.0352,13.7254,0.1,0.17,29.2639,0.0,20.0,736.1388,23.2668,0.1,0.14,32.9219,0.0
2024-01-13 23:00:00,31.0,1121.5168,21.7938,0.1,0.15,17.8327,0.0,44.0,1422.5725,16.1434,0.1,0.2,23.7769,0.0,15.0,619.0446,24.5879,0.1,0.18,23.7769,0.0,25.0,1118.5673,39.4747,0.1,0.22,25.7583,0.0,34.0,1441.0942,26.794,0.1,0.19,27.7397,0.0,40.0,1809.6823,38.1798,0.1,0.16,19.8141,0.0,19.0,867.4146,32.9266,0.1,0.21,29.7212,0.0,27.0,890.298,13.1896,0.1,0.17,15.8513,0.0,21.0,810.0637,23.7803,0.1,0.14,17.8327,0.0
2024-01-14 00:00:00,18.0,661.0027,16.1934,0.1,0.15,0.265,4500.0,20.0,619.0312,12.3806,0.1,0.2,0.3533,4500.0,13.0,558.6912,23.892,0.1,0.18,0.3533,4500.0,17.0,763.3998,38.0165,0.1,0.22,0.3828,4500.0,16.0,694.5176,26.7529,0.1,0.19,0.4122,4500.0,30.0,1361.8768,36.261,0.1,0.16,0.2944,4500.0,10.0,484.4288,32.3292,0.1,0.21,0.4416,4500.0,18.0,546.1841,13.6419,0.1,0.17,0.2355,4500.0,18.0,632.45,24.9122,0.1,0.14,0.265,4500.0
2024-01-14 01:00:00,15.0,576.6103,21.2216,0.1,0.15,1.7224,0.0,8.0,267.0405,16.737,0.1,0.2,2.2966,0.0,9.0,399.6359,21.2683,0.1,0.18,2.2966,0.0,10.0,450.6993,37.964,0.1,0.22,2.4879,0.0,9.0,398.8711,24.4609,0.1,0.19,2.6793,0.0,25.0,1190.1628,40.8746,0.1,0.16,1.9138,0.0,5.0,263.669,26.5095,0.1,0.21,2.8707,0.0,3.0,97.768,13.0357,0.1,0.17,1.531,0.0,1.0,32.1839,12.8736,0.1,0.14,1.7224,0.0
2024-01-14 02:00:00,8.0,282.885,14.1443,0.1,0.15,7.4638,0.0,16.0,455.0031,13.0676,0.1,0.2,9.9518,0.0,4.0,172.1568,32.3657,0.1,0.18,9.9518,0.0,1.0,44.8,45.0,0.1,0.22,10.7811,0.0,9.0,399.7614,21.2738,0.1,0.19,11.6104,0.0,7.0,304.0169,38.5553,0.1,0.16,8.2931,0.0,3.0,150.12,38.7227,0.1,0.21,12.4397,0.0,7.0,230.1066,13.1489,0.1,0.17,6.6345,0.0,4.0,173.8895,31.909,0.1,0.14,7.4638,0.0
2024-01-14 03:00:00,18.0,611.0936,16.5887,0.1,0.15,24.2574,0.0,15.0,462.6154,14.2724,0.1,0.2,32.3432,0.0,6.0,238.234,21.1423,0.1,0.18,32.3432,0.0,4.0,137.9312,36.3431,0.1,0.22,35.0385,0.0,7.0,280.4064,28.4689,0.1,0.19,37.7337,0.0,12.0,581.1771,36.7792,0.1,0.16,26.9527,0.0,8.0,303.392,33.3196,0.1,0.21,40.429,0.0,9.0,319.4263,14.1967,0.1,0.17,21.5621,0.0,10.0,414.0854,21.9794,0.1,0.14,24.2574,0.0
2024-01-14 04:00:00,27.0,939.2735,21.2678,0.1,0.15,63.0693,0.0,29.0,877.0062,14.9656,0.1,0.2,84.0923,0.0,6.0,203.315,29.3343,0.1,0.18,84.0923,0.0,4.0,194.5678,40.7468,0.1,0.22,91.1,0.0,11.0,496.6406,25.9797,0.1,0.19,98.1077,0.0,8.0,341.3972,34.7299,0.1,0.16,70.077,0.0,8.0,306.7694,36.6985,0.1,0.21,105.1154,0.0,13.0,421.0527,12.9555,0.1,0.17,56.0616,0.0,11.0,379.493,19.1307,0.1,0.14,63.0693,0.0
2024-01-14 05:00:00,79.0,2821.5278,19.467,0.1,0.15,136.65,0.0,31.0,936.6174,13.8957,0.1,0.2,182.2001,0.0,12.0,455.171,20.0124,0.1,0.18,182.2001,0.0,19.0,945.7704,37.1762,0.1,0.22,197.3834,0.0,11.0,450.0349,24.9722,0.1,0.19,212.5668,0.0,12.0,558.9365,38.3412,0.1,0.16,151.8334,0.0,21.0,959.7761,35.9119,0.1,0.21,227.7501,0.0,19.0,629.7328,13.2575,0.1,0.17,121.4667,0.0,13.0,511.0399,22.2751,0.1,0.14,136.65,0.0
2024-01-14 06:00:00,120.0,4407.027,19.0851,0.1,0.15,253.7787,0.0,100.0,3103.9663,13.2283,0.1,0.2,338.3716,0.0,21.0,795.0813,23.9215,0.1,0.18,338.3716,0.0,17.0,745.2328,40.5937,0.1,0.22,366.5692,0.0,28.0,1288.0697,24.6239,0.1,0.19,394.7668,0.0,25.0,1131.1847,40.211,0.1,0.16,281.9763,0.0,45.0,2001.8488,34.0253,0.1,0.21,422.9645,0.0,46.0,1521.4132,13.8184,0.1,0.17,225.581,0.0,35.0,1297.9216,24.726,0.1,0.14,253.7787,0.0
2024-01-14 07:00:00,187.0,6495.9272,17.371,0.1,0.15,412.3904,0.0,151.0,4722.6235,14.3166,0.1,0.2,549.8538,0.0,51.0,1936.596,25.0008,0.1,0.18,549.8538,0.0,47.0,1997.5712,36.6415,0.1,0.22,595.675,0.0,61.0,2729.5881,25.9291,0.1,0.19,641.4961,0.0,52.0,2472.8289,39.7194,0.1,0.16,458.2115,0.0,66.0,2920.7146,37.1195,0.1,0.21,687.3172,0.0,63.0,2060.1194,13.51,0.1,0.17,366.5692,0.0,55.0,2292.0232,28.0969,0.1,0.14,412.3904,0.0
2024-01-14 08:00:00,290.0,10430.095,18.3971,0.18,0.15,595.675,0.0,282.0,8802.369,14.0568,0.18,0.2,794.2333,0.0,77.0,3009.1863,23.5241,0.18,0.18,794.2333,0.0,99.0,4446.0557,37.5853,0.18,0.22,860.4194,0.0,88.0,3812.9497,24.462,0.18,0.19,926.6055,0.0,103.0,4686.715,40.3142,0.18,0.16,661.8611,0.0,108.0,4812.37,33.9069,0.18,0.21,992.7916,0.0,137.0,4537.226,13.6427,0.18,0.17,529.4888,0.0,110.0,4368.6846,25.6534,0.18,0.14,595.675,0.0
2024-01-14 09:00:00,346.0,12881.129,19.0676,0.18,0.15,774.3774,0.0,323.0,10786.879,15.7319,0.18,0.2,1032.5033,0.0,133.0,5239.1973,22.9609,0.18,0.18,1032.5033,0.0,152.0,6729.4697,38.3786,0.18,0.22,1118.5452,0.0,134.0,5899.95,25.3751,0.18,0.19,1204.5872,0.0,182.0,8332.444,39.8357,0.18,0.16,860.4194,0.0,159.0,6961.732,34.6006,0.18,0.21,1290.6292,0.0,193.0,6670.0977,14.5256,0.18,0.17,688.3355,0.0,155.0,6060.9077,25.3487,0.18,0.14,774.3774,0.0
2024-01-14 10:00:00,274.0,10211.612,20.4621,0.18,0.15,915.1733,0.0,301.0,9991.348,15.3533,0.18,0.2,1220.2312,0.0,116.0,4610.198,27.1972,0.18,0.18,1220.2312,0.0,161.0,7074.1,38.8336,0.18,0.22,1321.9171,0.0,181.0,7946.4146,25.4778,0.18,0.19,1423.603,0.0,249.0,10947.461,40.1869,0.18,0.16,1016.8593,0.0,146.0,6183.5684,33.7196,0.18,0.21,1525.289,0.0,172.0,5772.798,14.2123,0.18,0.17,813.4874,0.0,149.0,6032.1523,26.8525,0.18,0.14,915.1733,0.0
2024-01-14 11:00:00,256.0,9599.777,18.974,0.18,0.15,991.4378,0.0,244.0,8214.787,15.3857,0.18,0.2,1321.9171,0.0,135.0,5511.9897,25.0877,0.18,0.18,1321.9171,0.0,156.0,7120.4785,38.2736,0.18,0.22,1432.0768,0.0,162.0,7053.169,24.9002,0.18,0.19,1542.2366,0.0,236.0,10511.593,38.5658,0.18,0.16,1101.5975,0.0,131.0,5866.665,33.4555,0.18,0.21,1652.3964,0.0,136.0,4599.998,14.7241,0.18,0.17,881.2781,0.0,125.0,4867.437,26.8155,0.18,0.14,991.4378,0.0
2024-01-14 12:00:00,208.0,7486.831,20.3376,0.32,0.15,991.4378,0.0,210.0,6829.136,15.1364,0.32,0.2,1321.9171,0.0,93.0,3691.148,28.7426,0.32,0.18,1321.9171,0.0,118.0,5245.573,37.5291,0.32,0.22,1432.0768,0.0,141.0,6381.8145,25.4466,0.32,0.19,1542.2366,0.0,225.0,10597.81,38.9522,0.32,0.16,1101.5975,0.0,110.0,4743.528,32.8136,0.32,0.21,1652.3964,0.0,111.0,3891.941,14.7569,0.32,0.17,881.2781,0.0,91.0,3672.5244,25.1544,0.32,0.14,991.4378,0.0
2024-01-14 13:00:00,166.0,6251.3794,19.1491,0.32,0.15,920.6208,0.0,172.0,5507.58,15.0581,0.32,0.2,1227.4944,0.0,83.0,3345.2363,24.3409,0.32,0.18,1227.4944,0.0,110.0,4755.113,39.4913,0.32,0.22,1329.7856,0.0,104.0,4591.301,26.1927,0.32,0.19,1432.0768,0.0,152.0,6652.1353,38.6438,0.32,0.16,1022.912,0.0,86.0,3669.574,35.5869,0.32,0.21,1534.368,0.0,95.0,3249.7,14.8232,0.32,0.17,818.3296,0.0,69.0,2727.3347,21.6785,0.32,0.14,920.6208,0.0
2024-01-14 14:00:00,160.0,6038.1,20.0472,0.32,0.15,797.8714,0.0,124.0,3988.579,14.1925,0.32,0.2,1063.8285,0.0,73.0,2887.0396,24.3268,0.32,0.18,1063.8285,0.0,89.0,4079.3025,36.551,0.32,0.22,1152.4808,0.0,92.0,4085.099,24.6639,0.32,0.19,1241.1333,0.0,134.0,6180.084,39.3047,0.32,0.16,886.5237,0.0,75.0,3077.9084,33.72,0.32,0.21,1329.7856,0.0,75.0,2403.4614,12.8185,0.32,0.17,709.219,0.0,63.0,2397.4514,24.5152,0.32,0.14,797.8714,0.0
2024-01-14 15:00:00,113.0,4059.8457,19.0954,0.32,0.15,648.2705,0.0,121.0,4035.8303,14.5254,0.32,0.2,864.3607,0.0,61.0,2489.3032,29.5259,0.32,0.18,864.3607,0.0,64.0,2849.7302,36.5433,0.32,0.22,936.3907,0.0,76.0,3245.035,28.5912,0.32,0.19,1008.4208,0.0,112.0,5068.6123,37.6565,0.32,0.16,720.3006,0.0,58.0,2489.2957,35.5662,0.32,0.21,1080.4508,0.0,73.0,2434.022,13.3371,0.32,0.17,576.2404,0.0,61.0,2192.4277,23.1923,0.32,0.14,648.2705,0.0
2024-01-14 16:00:00,126.0,4743.3584,19.0802,0.32,0.15,495.7362,0.0,104.0,3458.4644,15.7018,0.32,0.2,660.9817,0.0,37.0,1501.0253,26.37,0.32,0.18,660.9817,0.0,59.0,2599.2202,39.8015,0.32,0.22,716.0635,0.0,69.0,2994.8928,30.5802,0.32,0.19,771.1452,0.0,102.0,4722.7173,40.6593,0.32,0.16,550.818,0.0,52.0,2345.8364,33.0803,0.32,0.21,826.2271,0.0,53.0,1766.1208,13.8402,0.32,0.17,440.6544,0.0,55.0,1975.985,24.6915,0.32,0.14,495.7362,0.0
2024-01-14 17:00:00,110.0,4129.845,19.9642,0.32,0.15,358.0318,0.0,98.0,3351.0896,16.2306,0.32,0.2,477.3756,0.0,48.0,1891.2438,25.0162,0.32,0.18,477.3756,0.0,46.0,2117.3672,38.971,0.32,0.22,517.157,0.0,69.0,3162.3167,26.1798,0.32,0.19,556.9383,0.0,80.0,3633.842,40.6907,0.32,0.16,397.813,0.0,38.0,1659.6885,32.3125,0.32,0.21,596.7196,0.0,61.0,2100.5745,15.1061,0.32,0.17,318.2504,0.0,58.0,2310.1587,27.5818,0.32,0.14,358.0318,0.0
2024-01-14 18:00:00,92.0,3387.5967,17.9148,0.18,0.15,244.9691,0.0,98.0,3226.6921,15.6771,0.18,0.2,326.6254,0.0,41.0,1555.0596,29.7333,0.18,0.18,326.6254,0.0,40.0,1828.7412,36.2324,0.18,0.22,353.8442,0.0,47.0,2177.602,26.269,0.18,0.19,381.063,0.0,88.0,4026.7705,39.4026,0.18,0.16,272.1879,0.0,48.0,2108.2593,35.328,0.18,0.21,408.2818,0.0,46.0,1488.6016,13.5331,0.18,0.17,217.7503,0.0,40.0,1596.872,27.3187,0.18,0.14,244.9691,0.0
2024-01-14 19:00:00,75.0,2624.137,18.0866,0.18,0.15,159.2299,0.0,74.0,2468.0496,16.3213,0.18,0.2,212.3066,0.0,34.0,1379.0121,24.0919,0.18,0.18,212.3066,0.0,50.0,2246.5056,37.8896,0.18,0.22,229.9988,0.0,51.0,2286.9373,26.9721,0.18,0.19,247.691,0.0,65.0,2979.8062,41.1502,0.18,0.16,176.9221,0.0,41.0,1695.868,34.2182,0.18,0.21,265.3832,0.0,43.0,1511.1055,15.3163,0.18,0.17,141.5377,0.0,35.0,1335.429,20.902,0.18,0.14,159.2299,0.0
2024-01-14 20:00:00,52.0,1778.1768,20.8952,0.18,0.15,98.5709,0.0,64.0,2114.572,14.5161,0.18,0.2,131.4279,0.0,30.0,1236.2125,30.1095,0.18,0.18,131.4279,0.0,24.0,990.4446,37.5674,0.18,0.22,142.3802,0.0,37.0,1622.8296,29.809,0.18,0.19,153.3325,0.0,59.0,2565.4844,40.3084,0.18,0.16,109.5232,0.0,29.0,1199.0812,35.237,0.18,0.21,164.2848,0.0,44.0,1407.5969,12.7963,0.18,0.17,87.6186,0.0,25.0,992.8461,25.2455,0.18,0.14,98.5709,0.0
2024-01-14 21:00:00,57.0,2099.1555,22.1176,0.18,0.15,58.2464,0.0,47.0,1580.6466,15.1808,0.18,0.2,77.6619,0.0,24.0,980.9961,29.9399,0.18,0.18,77.6619,0.0,30.0,1346.4308,39.6751,0.18,0.22,84.1337,0.0,25.0,1086.9445,26.0263,0.18,0.19,90.6056,0.0,57.0,2479.6667,40.7815,0.18,0.16,64.7183,0.0,18.0,761.5153,35.6759,0.18,0.21,97.0774,0.0,30.0,948.499,14.452,0.18,0.17,51.7746,0.0,27.0,1041.1838,26.1494,0.18,0.14,58.2464,0.0
2024-01-14 22:00:00,53.0,1924.6078,19.4144,0.1,0.15,32.9219,0.0,50.0,1597.098,13.3184,0.1,0.2,43.8959,0.0,13.0,521.0828,31.7133,0.1,0.18,43.8959,0.0,23.0,1020.0919,42.8312,0.1,0.22,47.5539,0.0,29.0,1204.0189,31.2347,0.1,0.19,51.2118,0.0,43.0,1824.5345,39.5175,0.1,0.16,36.5799,0.0,19.0,920.6471,27.9336,0.1,0.21,54.8698,0.0,24.0,745.1114,12.4185,0.1,0.17,29.2639,0.0,26.0,928.0368,23.0836,0.1,0.14,32.9219,0.0
2024-01-14 23:00:00,30.0,1119.2078,17.7801,0.1,0.15,17.8327,0.0,43.0,1424.0105,14.5061,0.1,0.2,23.7769,0.0,27.0,1071.6489,31.3281,0.1,0.18,23.7769,0.0,15.0,645.818,38.0698,0.1,0.22,25.7583,0.0,29.0,1412.6813,29.779,0.1,0.19,27.7397,0.0,37.0,1620.9843,41.2193,0.1,0.16,19.8141,0.0,26.0,1064.6996,31.8446,0.1,0.21,29.7212,0.0,25.0,784.1805,13.6301,0.1,0.17,15.8513,0.0,25.0,901.1125,25.9442,0.1,0.14,17.8327,0.0
2024-01-15 00:00:00,17.0,665.3072,22.2566,0.1,0.15,0.265,4500.0,19.0,652.55,15.1632,0.1,0.2,0.3533,4500.0,14.0,573.6614,25.0875,0.1,0.18,0.3533,4500.0,15.0,709.2176,35.6271,0.1,0.22,0.3828,4500.0,28.0,1213.4202,28.156,0.1,0.19,0.4122,4500.0,28.0,1235.1575,42.4737,0.1,0.16,0.2944,4500.0,15.0,589.7218,34.9366,0.1,0.21,0.4416,4500.0,19.0,606.294,12.7641,0.1,0.17,0.2355,4500.0,13.0,504.4414,21.7705,0.1,0.14,0.265,4500.0
2024-01-15 01:00:00,9.0,278.2474,15.3754,0.1,0.15,1.7224,0.0,12.0,336.047,11.2016,0.1,0.2,2.2966,0.0,1.0,47.0862,18.8345,0.1,0.18,2.2966,0.0,8.0,396.6655,37.2483,0.1,0.22,2.4879,0.0,10.0,412.3982,32.0239,0.1,0.19,2.6793,0.0,22.0,1016.2236,34.8859,0.1,0.16,1.9138,0.0,5.0,203.0,45.0,0.1,0.21,2.8707,0.0,5.0,159.5746,12.766,0.1,0.17,1.531,0.0,4.0,133.2727,20.0973,0.1,0.14,1.7224,0.0
2024-01-15 02:00:00,14.0,480.3864,17.7339,0.1,0.15,7.4638,0.0,12.0,360.7464,14.2815,0.1,0.2,9.9518,0.0,6.0,200.0888,23.8593,0.1,0.18,9.9518,0.0,5.0,210.0755,33.95,0.1,0.22,10.7811,0.0,6.0,264.2567,27.7171,0.1,0.19,11.6104,0.0,5.0,195.912,39.129,0.1,0.16,8.2931,0.0,5.0,262.3161,38.1293,0.1,0.21,12.4397,0.0,8.0,226.574,11.3287,0.1,0.17,6.6345,0.0,6.0,186.9349,16.9757,0.1,0.14,7.4638,0.0
2024-01-15 03:00:00,18.0,635.2745,18.6305,0.1,0.15,24.2574,0.0,13.0,379.8486,13.7707,0.1,0.2,32.3432,0.0,5.0,185.2204,14.8176,0.1,0.18,32.3432,0.0,7.0,334.4333,35.7848,0.1,0.22,35.0385,0.0,6.0,282.4028,29.3468,0.1,0.19,37.7337,0.0,6.0,261.7976,37.2332,0.1,0.16,26.9527,0.0,10.0,378.0834,35.5073,0.1,0.21,40.429,0.0,5.0,166.4074,18.7286,0.1,0.17,21.5621,0.0,8.0,371.3976,32.3549,0.1,0.14,24.2574,0.0
2024-01-15 04:00:00,19.0,629.953,16.1127,0.1,0.15,63.0693,0.0,25.0,768.1144,14.4562,0.1,0.2,84.0923,0.0,4.0,163.37,23.597,0.1,0.18,84.0923,0.0,10.0,400.4269,39.4171,0.1,0.22,91.1,0.0,10.0,386.5926,21.7757,0.1,0.19,98.1077,0.0,4.0,163.1,45.0,0.1,0.16,70.077,0.0,10.0,454.9342,30.0654,0.1,0.21,105.1154,0.0,16.0,485.4937,12.1373,0.1,0.17,56.0616,0.0,9.0,329.6744,24.1766,0.1,0.14,63.0693,0.0
2024-01-15 05:00:00,58.0,1997.1967,17.2641,0.1,0.15,136.65,0.0,50.0,1452.4316,11.6195,0.1,0.2,182.2001,0.0,10.0,386.8762,21.787,0.1,0.18,182.2001,0.0,18.0,817.1406,42.5409,0.1,0.22,197.3834,0.0,16.0,665.3512,24.2088,0.1,0.19,212.5668,0.0,19.0,819.5476,38.5631,0.1,0.16,151.8334,0.0,16.0,763.2029,39.3901,0.1,0.21,227.7501,0.0,21.0,705.3224,14.7242,0.1,0.17,121.4667,0.0,16.0,714.3952,26.4449,0.1,0.14,136.65,0.0
2024-01-15 06:00:00,109.0,3966.7693,18.568,0.1,0.15,253.7787,0.0,110.0,3296.219,13.763,0.1,0.2,338.3716,0.0,27.0,1032.3392,20.7132,0.1,0.18,338.3716,0.0,34.0,1558.1719,37.0538,0.1,0.22,366.5692,0.0,26.0,1120.8174,21.808,0.1,0.19,394.7668,0.0,27.0,1254.2833,37.216,0.1,0.16,281.9763,0.0,35.0,1450.6157,32.8288,0.1,0.21,422.9645,0.0,56.0,1947.819,16.3308,0.1,0.17,225.581,0.0,46.0,1819.5776,23.8833,0.1,0.14,253.7787,0.0
2024-01-15 07:00:00,203.0,7126.07,17.5195,0.1,0.15,412.3904,0.0,176.0,5345.017,13.8625,0.1,0.2,549.8538,0.0,54.0,2145.3389,21.3729,0.1,0.18,549.8538,0.0,60.0,2760.3748,35.9698,0.1,0.22,595.675,0.0,51.0,2134.0784,24.0155,0.1,0.19,641.4961,0.0,54.0,2373.055,37.9826,0.1,0.16,458.2115,0.0,64.0,2660.8635,29.1004,0.1,0.21,687.3172,0.0,74.0,2370.3682,12.8128,0.1,0.17,366.5692,0.0,64.0,2436.2363,22.5815,0.1,0.14,412.3904,0.0
2024-01-15 08:00:00,314.0,10671.206,17.4343,0.18,0.15,595.675,0.0,286.0,8920.214,13.9235,0.18,0.2,794.2333,0.0,93.0,3511.1855,23.1703,0.18,0.18,794.2333,0.0,89.0,4039.869,37.314,0.18,0.22,860.4194,0.0,97.0,4116.4487,25.2266,0.18,0.19,926.6055,0.0,104.0,4551.118,38.9162,0.18,0.16,661.8611,0.0,108.0,4787.04,31.5253,0.18,0.21,992.7916,0.0,147.0,5133.973,14.8911,0.18,0.17,529.4888,0.0,121.0,4613.2827,24.1275,0.18,0.14,595.675,0.0
2024-01-15 09:00:00,334.0,12166.758,19.3349,0.18,0.15,774.3774,0.0,367.0,11720.644,13.9658,0.18,0.2,1032.5033,0.0,132.0,5024.1714,22.4726,0.18,0.18,1032.5033,0.0,154.0,6926.4434,36.7601,0.18,0.22,1118.5452,0.0,142.0,6177.06,23.5971,0.18,0.19,1204.5872,0.0,169.0,7610.54,39.0645,0.18,0.16,860.4194,0.0,155.0,6813.678,35.05,0.18,0.21,1290.6292,0.0,220.0,7309.8906,14.0293,0.18,0.17,688.3355,0.0,152.0,5886.0283,23.5796,0.18,0.14,774.3774,0.0
2024-01-15 10:00:00,303.0,10976.28,18.612,0.18,0.15,915.1733,0.0,310.0,9911.009,14.5068,0.18,0.2,1220.2312,0.0,136.0,5229.038,25.5533,0.18,0.18,1220.2312,0.0,169.0,7366.251,35.6335,0.18,0.22,1321.9171,0.0,199.0,8796.216,24.8716,0.18,0.19,1423.603,0.0,252.0,11331.573,39.2519,0.18,0.16,1016.8593,0.0,141.0,6095.668,34.4986,0.18,0.21,1525.289,0.0,192.0,6296.1763,13.8222,0.18,0.17,813.4874,0.0,155.0,5974.307,23.6589,0.18,0.14,915.1733,0.0
2024-01-15 11:00:00,260.0,9608.818,19.9085,0.18,0.15,991.4378,0.0,267.0,8629.834,15.0011,0.18,0.2,1321.9171,0.0,124.0,4748.567,24.5109,0.18,0.18,1321.9171,0.0,151.0,6643.49,38.8257,0.18,0.22,1432.0768,0.0,156.0,6893.7866,26.3679,0.18,0.19,1542.2366,0.0,254.0,11357.15,38.1478,0.18,0.16,1101.5975,0.0,135.0,5912.699,32.2368,0.18,0.21,1652.3964,0.0,146.0,4876.1597,14.2867,0.18,0.17,881.2781,0.0,128.0,4768.6294,24.4307,0.18,0.14,991.4378,0.0
